Order,Family,Species,Seeds,Invertebrate,Fungi,Vertebrate,Flowers.Gum,Roots.Tubers,Green.Plants,Fruit,Main_food,Body_mass_g
RODENTIA,Muridae,Leopoldamys edwardsi,0,50,0,0,0,0,50,0,Generalist,300
RODENTIA,Muridae,Leopoldamys sabanus,0,50,0,0,0,0,50,0,Generalist,338.33
RODENTIA,Muridae,Leopoldamys siporanus,0,50,0,0,0,0,50,0,Generalist,576
RODENTIA,Muridae,Leopoldamys neilli,0,50,0,0,0,0,50,0,Generalist,219
RODENTIA,Muridae,Leporillus apicalis,0,0,0,0,0,0,100,0,Herbivore,150
RODENTIA,Muridae,Leporillus conditor,0,0,0,0,0,0,100,0,Herbivore,350
RODENTIA,Muridae,Leptomys ernstmayri,0,50,0,50,0,0,0,0,Generalist,42.85
RODENTIA,Muridae,Leptomys elegans,0,50,0,50,0,0,0,0,Generalist,84.75
RODENTIA,Muridae,Lorentzimys nouhuysi,0,40,0,0,0,0,60,0,Herbivore,14.2
RODENTIA,Muridae,Macruromys major,0,0,0,0,0,0,100,0,Herbivore,350
RODENTIA,Muridae,Malacomys edwardsi,20,50,0,0,0,0,10,20,Generalist,64.95
RODENTIA,Muridae,Malacomys longipes,20,50,0,0,0,0,10,20,Generalist,95.6
RODENTIA,Muridae,Mallomys rothschildi,0,0,0,0,0,0,100,0,Herbivore,1157.5
RODENTIA,Muridae,Mallomys gunung,0,0,0,0,0,0,100,0,Herbivore,2000
RODENTIA,Muridae,Mallomys istapantap,0,0,0,0,0,0,100,0,Herbivore,1950
RODENTIA,Muridae,Mallomys aroaensis,0,0,0,0,0,0,100,0,Herbivore,1664
RODENTIA,Muridae,Mammelomys lanosus,0,0,0,0,0,0,40,60,Frugivore,117.1
RODENTIA,Muridae,Mammelomys rattoides,0,0,0,0,0,0,40,60,Frugivore,209.49
RODENTIA,Muridae,Mastacomys fuscus,30,20,0,0,0,0,50,0,Generalist,125.72
RODENTIA,Muridae,Mastomys shortridgei,30,40,0,0,0,0,30,0,Generalist,46.5
RODENTIA,Muridae,Mastomys natalensis,0,80,0,0,0,0,20,0,Insectivore,54.54
RODENTIA,Muridae,Mastomys erythroleucus,30,40,0,0,0,0,30,0,Generalist,56.15
RODENTIA,Muridae,Mastomys coucha,30,40,0,0,0,0,30,0,Generalist,43.5
RODENTIA,Muridae,Maxomys wattsi,20,10,0,10,0,0,30,30,Generalist,147
RODENTIA,Muridae,Maxomys moi,20,10,0,10,0,0,30,30,Generalist,147
RODENTIA,Muridae,Maxomys alticola,20,10,0,10,0,0,30,30,Generalist,90
RODENTIA,Muridae,Maxomys baeodon,20,10,0,10,0,0,30,30,Generalist,69.8
RODENTIA,Muridae,Maxomys bartelsii,20,10,0,10,0,0,30,30,Generalist,102
RODENTIA,Muridae,Maxomys dollmani,20,10,0,10,0,0,30,30,Generalist,120
RODENTIA,Muridae,Maxomys hellwaldii,20,10,0,10,0,0,30,30,Generalist,203
RODENTIA,Muridae,Maxomys hylomyoides,20,10,0,10,0,0,30,30,Generalist,56.6
RODENTIA,Muridae,Maxomys inflatus,20,10,0,10,0,0,30,30,Generalist,152
RODENTIA,Muridae,Maxomys whiteheadi,20,10,0,10,0,0,30,30,Generalist,56.01
RODENTIA,Muridae,Maxomys musschenbroekii,20,10,0,10,0,0,30,30,Generalist,84.8
RODENTIA,Muridae,Maxomys ochraceiventer,20,10,0,10,0,0,30,30,Generalist,97
RODENTIA,Muridae,Maxomys pagensis,20,10,0,10,0,0,30,30,Generalist,196
RODENTIA,Muridae,Maxomys panglima,20,10,0,10,0,0,30,30,Generalist,189
RODENTIA,Muridae,Maxomys rajah,20,10,0,10,0,0,30,30,Generalist,150.25
RODENTIA,Muridae,Maxomys surifer,20,10,0,10,0,0,30,30,Generalist,150.37
RODENTIA,Muridae,Maxomys inas,20,10,0,10,0,0,30,30,Generalist,90
RODENTIA,Muridae,Melasmothrix naso,0,80,0,0,0,0,20,0,Insectivore,47.45
RODENTIA,Muridae,Mesembriomys gouldii,0,20,0,0,80,0,0,0,Gumivore,716.5
RODENTIA,Muridae,Mesembriomys macrurus,0,20,0,0,80,0,0,0,Gumivore,267
RODENTIA,Muridae,Microhydromys richardsoni,0,100,0,0,0,0,0,0,Insectivore,10.25
RODENTIA,Muridae,Micromys minutus,40,30,0,0,0,0,30,0,Generalist,6
RODENTIA,Muridae,Millardia kathleenae,70,0,0,0,0,0,30,0,Granivore,93
RODENTIA,Muridae,Millardia gleadowi,70,0,0,0,0,0,30,0,Granivore,30.8
RODENTIA,Muridae,Millardia kondana,70,0,0,0,0,0,30,0,Granivore,147
RODENTIA,Muridae,Millardia meltada,70,0,0,0,0,0,30,0,Granivore,70
RODENTIA,Muridae,Mus cervicolor,20,20,0,0,0,0,60,0,Herbivore,17.7
RODENTIA,Muridae,Mus musculus,20,20,0,0,0,0,60,0,Herbivore,16.25
RODENTIA,Muridae,Mus spicilegus,20,20,0,0,0,0,60,0,Herbivore,14
RODENTIA,Muridae,Mus cookii,20,20,0,0,0,0,60,0,Herbivore,20.47
RODENTIA,Muridae,Mus macedonicus,20,20,0,0,0,0,60,0,Herbivore,15
RODENTIA,Muridae,Mus caroli,20,20,0,0,0,0,60,0,Herbivore,11.25
RODENTIA,Muridae,Mus spretus,20,20,0,0,0,0,60,0,Herbivore,12.8
RODENTIA,Muridae,Mus booduga,20,20,0,0,0,0,60,0,Herbivore,11.55
RODENTIA,Muridae,Mus terricolor,20,20,0,0,0,0,60,0,Herbivore,9
RODENTIA,Muridae,Mus famulus,20,20,0,0,0,0,60,0,Herbivore,22.88
RODENTIA,Muridae,Mus setzeri,20,20,0,0,0,0,60,0,Herbivore,6.65
RODENTIA,Muridae,Mus setulosus,20,20,0,0,0,0,60,0,Herbivore,9.4
RODENTIA,Muridae,Mus musculoides,20,20,0,0,0,0,60,0,Herbivore,6
RODENTIA,Muridae,Mus triton,0,70,0,0,0,0,30,0,Insectivore,13.55
RODENTIA,Muridae,Mus indutus,20,20,0,0,0,0,60,0,Herbivore,6.15
RODENTIA,Muridae,Mus bufo,20,20,0,0,0,0,60,0,Herbivore,9.2
RODENTIA,Muridae,Mus mahomet,20,20,0,0,0,0,60,0,Herbivore,10
RODENTIA,Muridae,Mus minutoides,20,20,0,0,0,0,60,0,Herbivore,7.01
RODENTIA,Muridae,Mus vulcani,20,20,0,0,0,0,60,0,Herbivore,20.2
RODENTIA,Muridae,Mus crociduroides,20,20,0,0,0,0,60,0,Herbivore,28.7
RODENTIA,Muridae,Mus pahari,20,20,0,0,0,0,60,0,Herbivore,25.73
RODENTIA,Muridae,Mus shortridgei,20,20,0,0,0,0,60,0,Herbivore,34.6
RODENTIA,Muridae,Mus saxicola,20,20,0,0,0,0,60,0,Herbivore,21.4
RODENTIA,Muridae,Mus platythrix,20,20,0,0,0,0,60,0,Herbivore,25.2
RODENTIA,Muridae,Mus phillipsi,20,20,0,0,0,0,60,0,Herbivore,12.3
RODENTIA,Muridae,Mylomys dybowskii,0,0,0,0,0,0,100,0,Herbivore,114.4
RODENTIA,Muridae,Niviventer confucianus,20,20,0,0,0,0,40,20,Generalist,65
RODENTIA,Muridae,Niviventer rapit,20,20,0,0,0,0,40,20,Generalist,86.75
RODENTIA,Muridae,Niviventer hinpoon,20,20,0,0,0,0,40,20,Generalist,61
RODENTIA,Muridae,Niviventer niviventer,20,20,0,0,0,0,40,20,Generalist,100
RODENTIA,Muridae,Niviventer lepturus,20,20,0,0,0,0,40,20,Generalist,84.8
RODENTIA,Muridae,Niviventer langbianis,20,20,0,0,0,0,40,20,Generalist,69.8
RODENTIA,Muridae,Niviventer fulvescens,20,20,0,0,0,0,40,20,Generalist,82.55
RODENTIA,Muridae,Niviventer excelsior,20,20,0,0,0,0,40,20,Generalist,102
RODENTIA,Muridae,Niviventer eha,20,20,0,0,0,0,40,20,Generalist,53.6
RODENTIA,Muridae,Niviventer culturatus,20,20,0,0,0,0,40,20,Generalist,81.17
RODENTIA,Muridae,Niviventer cremoriventer,20,20,0,0,0,0,40,20,Generalist,69.71
RODENTIA,Muridae,Niviventer coninga,20,20,0,0,0,0,40,20,Generalist,80.65
RODENTIA,Muridae,Niviventer tenaster,20,20,0,0,0,0,40,20,Generalist,103
RODENTIA,Muridae,Notomys fuscus,30,0,0,0,0,0,30,40,Generalist,35
RODENTIA,Muridae,Notomys mordax,30,0,0,0,0,0,30,40,Generalist,90
RODENTIA,Muridae,Notomys mitchellii,30,0,0,0,0,0,30,40,Generalist,52
RODENTIA,Muridae,Notomys macrotis,30,0,0,0,0,0,30,40,Generalist,90
RODENTIA,Muridae,Notomys longicaudatus,30,0,0,0,0,0,30,40,Generalist,100
RODENTIA,Muridae,Notomys cervinus,30,0,0,0,0,0,30,40,Generalist,35
RODENTIA,Muridae,Notomys aquilo,30,0,0,0,0,0,30,40,Generalist,39
RODENTIA,Muridae,Notomys amplus,30,0,0,0,0,0,30,40,Generalist,90
RODENTIA,Muridae,Notomys alexis,30,0,0,0,0,0,30,40,Generalist,35
RODENTIA,Muridae,Oenomys hypoxanthus,0,20,0,0,0,0,80,0,Herbivore,90
RODENTIA,Muridae,Oenomys ornatus,0,20,0,0,0,0,80,0,Herbivore,85.5
RODENTIA,Muridae,Parahydromys asper,0,100,0,0,0,0,0,0,Insectivore,540
RODENTIA,Muridae,Paramelomys mollis,0,0,0,0,0,0,40,60,Frugivore,90.05
RODENTIA,Muridae,Paramelomys moncktoni,0,0,0,0,0,0,40,60,Frugivore,80.56
RODENTIA,Muridae,Paramelomys levipes,0,0,0,0,0,0,40,60,Frugivore,82.81
RODENTIA,Muridae,Paramelomys platyops,0,0,0,0,0,0,40,60,Frugivore,85.6
RODENTIA,Muridae,Paramelomys rubex,0,0,0,0,0,0,40,60,Frugivore,47.16
RODENTIA,Muridae,Paramelomys lorentzii,0,0,0,0,0,0,40,60,Frugivore,150
RODENTIA,Muridae,Paruromys dominator,0,0,0,0,0,0,0,100,Frugivore,325.31
RODENTIA,Muridae,Paulamys naso,0,50,0,0,0,0,50,0,Generalist,122
RODENTIA,Muridae,Pelomys fallax,0,0,0,0,0,0,100,0,Herbivore,130
RODENTIA,Muridae,Pelomys isseli,0,0,0,0,0,0,100,0,Herbivore,60
RODENTIA,Muridae,Pelomys minor,0,0,0,0,0,0,100,0,Herbivore,50
RODENTIA,Muridae,Phloeomys cumingi,0,0,0,0,0,0,100,0,Herbivore,1946.33
RODENTIA,Muridae,Phloeomys pallidus,0,0,0,0,0,0,100,0,Herbivore,1744.14
RODENTIA,Muridae,Pithecheir parvus,0,10,0,0,0,0,90,0,Herbivore,106
RODENTIA,Muridae,Pithecheir melanurus,0,10,0,0,0,0,90,0,Herbivore,108
RODENTIA,Muridae,Pogonomys sylvestris,0,0,0,0,0,0,100,0,Herbivore,43.35
RODENTIA,Muridae,Pogonomys loriae,0,0,0,0,0,0,100,0,Herbivore,95.13
RODENTIA,Muridae,Pogonomys macrourus,0,0,0,0,0,0,100,0,Herbivore,53.95
RODENTIA,Muridae,Pogonomys championi,0,0,0,0,0,0,100,0,Herbivore,50.45
RODENTIA,Muridae,Pseudohydromys ellermani,0,80,0,0,0,0,20,0,Insectivore,21.4
RODENTIA,Muridae,Pseudohydromys fuscus,0,70,0,0,0,0,30,0,Insectivore,18.74
RODENTIA,Muridae,Pseudohydromys murinus,0,70,0,0,0,0,30,0,Insectivore,16.8
RODENTIA,Muridae,Pseudohydromys occidentalis,0,90,0,0,0,0,10,0,Insectivore,21.9
RODENTIA,Muridae,Pseudomys desertor,30,20,0,0,0,0,50,0,Generalist,25
RODENTIA,Muridae,Pseudomys oralis,30,20,0,0,0,0,50,0,Generalist,95
RODENTIA,Muridae,Pseudomys occidentalis,30,20,0,0,0,0,50,0,Generalist,34
RODENTIA,Muridae,Pseudomys nanus,30,20,0,0,0,0,50,0,Generalist,34
RODENTIA,Muridae,Pseudomys johnsoni,30,20,0,0,0,0,50,0,Generalist,12
RODENTIA,Muridae,Pseudomys higginsi,30,20,0,0,0,0,50,0,Generalist,67
RODENTIA,Muridae,Pseudomys hermannsburgensis,30,20,0,0,0,0,50,0,Generalist,12
RODENTIA,Muridae,Pseudomys gracilicaudatus,30,20,0,0,0,0,50,0,Generalist,74.75
RODENTIA,Muridae,Pseudomys gouldii,30,20,0,0,0,0,50,0,Generalist,50
RODENTIA,Muridae,Pseudomys glaucus,30,20,0,0,0,0,50,0,Generalist,27.5
RODENTIA,Muridae,Pseudomys patrius,30,20,0,0,0,0,50,0,Generalist,15
RODENTIA,Muridae,Pseudomys fieldi,30,20,0,0,0,0,50,0,Generalist,45
RODENTIA,Muridae,Pseudomys novaehollandiae,30,20,0,0,0,0,50,0,Generalist,20
RODENTIA,Muridae,Pseudomys delicatulus,30,20,0,0,0,0,50,0,Generalist,11
RODENTIA,Muridae,Pseudomys chapmani,30,20,0,0,0,0,50,0,Generalist,12
RODENTIA,Muridae,Pseudomys bolami,30,20,0,0,0,0,50,0,Generalist,15.5
RODENTIA,Muridae,Pseudomys australis,30,20,0,0,0,0,50,0,Generalist,65
RODENTIA,Muridae,Pseudomys apodemoides,30,20,0,0,0,0,50,0,Generalist,20
RODENTIA,Muridae,Pseudomys albocinereus,30,20,0,0,0,0,50,0,Generalist,30.5
RODENTIA,Muridae,Pseudomys fumeus,30,20,0,0,0,0,50,0,Generalist,70
RODENTIA,Muridae,Pseudomys shortridgei,30,20,0,0,0,0,50,0,Generalist,70
RODENTIA,Muridae,Pseudomys pilligaensis,30,20,0,0,0,0,50,0,Generalist,11
RODENTIA,Muridae,Pseudomys laborifex,30,20,0,0,0,0,50,0,Generalist,12
RODENTIA,Muridae,Rattus novaeguineae,40,30,0,0,0,0,10,20,Generalist,133
RODENTIA,Muridae,Rattus lutreolus,40,30,0,0,0,0,10,20,Generalist,106
RODENTIA,Muridae,Rattus richardsoni,30,40,0,0,0,0,30,0,Generalist,64.29
RODENTIA,Muridae,Rattus praetor,40,30,0,0,0,0,10,20,Generalist,204.13
RODENTIA,Muridae,Rattus palmarum,40,30,0,0,0,0,10,20,Generalist,491
RODENTIA,Muridae,Rattus norvegicus,40,30,0,0,0,0,10,20,Generalist,338.33
RODENTIA,Muridae,Rattus nitidus,40,30,0,0,0,0,10,20,Generalist,133.5
RODENTIA,Muridae,Rattus niobe,30,40,0,0,0,0,30,0,Generalist,45.07
RODENTIA,Muridae,Rattus ranjiniae,40,30,0,0,0,0,10,20,Generalist,120
RODENTIA,Muridae,Rattus morotaiensis,40,30,0,0,0,0,10,20,Generalist,148.25
RODENTIA,Muridae,Rattus osgoodi,40,30,0,0,0,0,10,20,Generalist,93
RODENTIA,Muridae,Rattus tiomanicus,40,30,0,0,0,0,10,20,Generalist,129.96
RODENTIA,Muridae,Rattus xanthurus,40,30,0,0,0,0,10,20,Generalist,303
RODENTIA,Muridae,Rattus villosissimus,40,30,0,0,0,0,10,20,Generalist,134
RODENTIA,Muridae,Rattus rattus,40,30,0,0,0,0,10,20,Generalist,229.13
RODENTIA,Muridae,Rattus verecundus,30,40,0,0,0,0,30,0,Generalist,97.02
RODENTIA,Muridae,Rattus vandeuseni,30,40,0,0,0,0,30,0,Generalist,67.24
RODENTIA,Muridae,Rattus mordax,40,30,0,0,0,0,10,20,Generalist,230
RODENTIA,Muridae,Rattus tawitawiensis,40,30,0,0,0,0,10,20,Generalist,180
RODENTIA,Muridae,Rattus tanezumi,40,30,0,0,0,0,10,20,Generalist,134
RODENTIA,Muridae,Rattus stoicus,40,30,0,0,0,0,10,20,Generalist,323
RODENTIA,Muridae,Rattus steini,40,30,0,0,0,0,10,20,Generalist,155
RODENTIA,Muridae,Rattus sordidus,40,30,0,0,0,0,10,20,Generalist,157.5
RODENTIA,Muridae,Rattus tunneyi,40,30,0,0,0,0,10,20,Generalist,124
RODENTIA,Muridae,Rattus montanus,40,30,0,0,0,0,10,20,Generalist,136
RODENTIA,Muridae,Rattus exulans,40,30,0,0,0,0,10,20,Generalist,47.31
RODENTIA,Muridae,Rattus everetti,40,30,0,0,0,0,10,20,Generalist,255.03
RODENTIA,Muridae,Rattus enganus,40,30,0,0,0,0,10,20,Generalist,305
RODENTIA,Muridae,Rattus elaphinus,40,30,0,0,0,0,10,20,Generalist,131.35
RODENTIA,Muridae,Rattus colletti,40,30,0,0,0,0,10,20,Generalist,61
RODENTIA,Muridae,Rattus feliceus,40,30,0,0,0,0,10,20,Generalist,306
RODENTIA,Muridae,Rattus bontanus,40,30,0,0,0,0,10,20,Generalist,239
RODENTIA,Muridae,Rattus argentiventer,40,30,0,0,0,0,10,20,Generalist,133.13
RODENTIA,Muridae,Rattus annandalei,40,30,0,0,0,0,10,20,Generalist,216.1
RODENTIA,Muridae,Rattus adustus,40,30,0,0,0,0,10,20,Generalist,158
RODENTIA,Muridae,Rattus jobiensis,40,30,0,0,0,0,10,20,Generalist,380
RODENTIA,Muridae,Rattus mindorensis,40,30,0,0,0,0,10,20,Generalist,136
RODENTIA,Muridae,Rattus lugens,40,30,0,0,0,0,10,20,Generalist,224
RODENTIA,Muridae,Rattus losea,40,30,0,0,0,0,10,20,Generalist,77
RODENTIA,Muridae,Rattus leucopus,40,30,0,0,0,0,10,20,Generalist,171.73
RODENTIA,Muridae,Rattus korinchi,40,30,0,0,0,0,10,20,Generalist,131
RODENTIA,Muridae,Rattus fuscipes,40,30,0,0,0,0,10,20,Generalist,133
RODENTIA,Muridae,Rattus marmosurus,40,30,0,0,0,0,10,20,Generalist,217
RODENTIA,Muridae,Rattus baluensis,40,30,0,0,0,0,10,20,Generalist,108.75
RODENTIA,Muridae,Rattus hoogerwerfi,40,30,0,0,0,0,10,20,Generalist,165
RODENTIA,Muridae,Rattus hoffmanni,40,30,0,0,0,0,10,20,Generalist,147
RODENTIA,Muridae,Rhabdomys pumilio,40,20,0,0,0,0,20,20,Generalist,41.12
RODENTIA,Muridae,Rhynchomys isarogensis,0,100,0,0,0,0,0,0,Insectivore,122.5
RODENTIA,Muridae,Rhynchomys soricoides,0,100,0,0,0,0,0,0,Insectivore,187
RODENTIA,Muridae,Solomys salebrosus,0,0,0,0,50,0,0,50,Generalist,397
RODENTIA,Muridae,Solomys ponceleti,0,0,0,0,50,0,0,50,Generalist,1000
RODENTIA,Muridae,Stenocephalemys ruppi,0,80,0,0,0,0,20,0,Insectivore,48.99
RODENTIA,Muridae,Stochomys longicaudatus,0,10,0,0,0,0,10,80,Frugivore,70.95
RODENTIA,Muridae,Sundamys maxi,0,20,0,10,0,0,40,30,Generalist,361
RODENTIA,Muridae,Sundamys muelleri,0,20,0,10,0,0,40,30,Generalist,275.67
RODENTIA,Muridae,Sundamys infraluteus,0,20,0,10,0,0,40,30,Generalist,418.5
RODENTIA,Muridae,Taeromys punicans,0,30,0,0,0,0,30,40,Generalist,138
RODENTIA,Muridae,Taeromys callitrichus,0,30,0,0,0,0,30,40,Generalist,271
RODENTIA,Muridae,Taeromys taerae,0,30,0,0,0,0,30,40,Generalist,247
RODENTIA,Muridae,Taeromys hamatus,0,0,0,0,0,0,20,80,Frugivore,196
RODENTIA,Muridae,Taeromys arcuatus,0,30,0,0,0,0,30,40,Generalist,227
RODENTIA,Muridae,Taeromys celebensis,0,30,0,0,0,0,30,40,Generalist,323
RODENTIA,Muridae,Tarsomys apoensis,0,100,0,0,0,0,0,0,Insectivore,75
RODENTIA,Muridae,Tateomys macrocercus,0,100,0,0,0,0,0,0,Insectivore,42.7
RODENTIA,Muridae,Tateomys rhinogradoides,0,100,0,0,0,0,0,0,Insectivore,82.8
RODENTIA,Muridae,Thallomys nigricauda,10,0,0,0,10,0,60,20,Herbivore,124.7
RODENTIA,Muridae,Thallomys paedulcus,10,0,0,0,10,0,60,20,Herbivore,80.5
RODENTIA,Muridae,Thamnomys kempi,50,0,0,0,0,0,50,0,Generalist,75
RODENTIA,Muridae,Thamnomys venustus,50,0,0,0,0,0,50,0,Generalist,61.88
RODENTIA,Muridae,Uromys anak,30,0,0,0,0,0,20,50,Generalist,664.5
RODENTIA,Muridae,Uromys hadrourus,30,0,0,0,0,0,20,50,Generalist,194
RODENTIA,Muridae,Uromys neobritannicus,30,0,0,0,0,0,20,50,Generalist,612.49
RODENTIA,Muridae,Uromys caudimaculatus,30,0,0,0,0,0,20,50,Generalist,606.75
RODENTIA,Muridae,Uromys rex,30,0,0,0,0,0,20,50,Generalist,420
RODENTIA,Muridae,Uromys imperator,30,0,0,0,0,0,20,50,Generalist,1000
RODENTIA,Muridae,Vandeleuria nolthenii,0,0,0,0,0,0,60,40,Herbivore,56.6
RODENTIA,Muridae,Vandeleuria oleracea,0,0,0,0,0,0,60,40,Herbivore,10
RODENTIA,Muridae,Xenuromys barbatus,30,30,0,0,0,0,0,40,Generalist,1000
RODENTIA,Muridae,Xeromys myoides,0,40,0,40,0,0,20,0,Generalist,41
RODENTIA,Muridae,Zelotomys hildegardeae,0,100,0,0,0,0,0,0,Insectivore,60
RODENTIA,Muridae,Zelotomys woosnami,0,100,0,0,0,0,0,0,Insectivore,54.1
RODENTIA,Muridae,Zyzomys argurus,0,10,0,0,0,0,90,0,Herbivore,36
RODENTIA,Muridae,Zyzomys maini,0,10,0,0,0,0,90,0,Herbivore,94
RODENTIA,Muridae,Zyzomys palatilis,0,10,0,0,0,0,90,0,Herbivore,123
RODENTIA,Muridae,Zyzomys pedunculatus,0,10,0,0,0,0,90,0,Herbivore,100
RODENTIA,Muridae,Zyzomys woodwardi,0,10,0,0,0,0,90,0,Herbivore,136
RODENTIA,Muridae,Leimacomys buttneri,0,20,0,0,0,0,80,0,Herbivore,55
RODENTIA,Muridae,Myotomys sloggetti,10,0,0,0,0,0,80,10,Herbivore,106.25
RODENTIA,Muridae,Myotomys unisulcatus,10,0,0,0,0,0,80,10,Herbivore,102.5
RODENTIA,Muridae,Otomys irroratus,10,0,0,0,0,0,80,10,Herbivore,118.02
RODENTIA,Muridae,Otomys tropicalis,10,0,0,0,0,0,80,10,Herbivore,108.83
RODENTIA,Muridae,Otomys saundersiae,10,0,0,0,0,0,80,10,Herbivore,103
RODENTIA,Muridae,Otomys maximus,10,0,0,0,0,0,80,10,Herbivore,192
RODENTIA,Muridae,Otomys laminatus,10,0,0,0,0,0,80,10,Herbivore,145
RODENTIA,Muridae,Otomys angoniensis,10,0,0,0,0,0,80,10,Herbivore,121.9
RODENTIA,Muridae,Otomys denti,10,0,0,0,0,0,80,10,Herbivore,120
RODENTIA,Muridae,Parotomys littledalei,30,0,0,0,0,0,70,0,Herbivore,127
RODENTIA,Muridae,Parotomys brantsii,30,0,0,0,0,0,70,0,Herbivore,129.5
CARNIVORA,Mustelidae,Mustela sibirica,0,0,0,100,0,0,0,0,Carnivore,405
CARNIVORA,Mustelidae,Mustela itatsi,0,30,0,40,0,0,0,30,Generalist,57
CARNIVORA,Mustelidae,Mustela erminea,0,10,0,90,0,0,0,0,Carnivore,119.38
CARNIVORA,Mustelidae,Mustela strigidorsa,0,0,0,100,0,0,0,0,Carnivore,1500
CARNIVORA,Mustelidae,Mustela putorius,0,10,0,90,0,0,0,0,Carnivore,915.37
CARNIVORA,Mustelidae,Mustela eversmanii,0,0,0,100,0,0,0,0,Carnivore,1684.21
CARNIVORA,Mustelidae,Mustela nigripes,0,0,0,100,0,0,0,0,Carnivore,850
CARNIVORA,Mustelidae,Mustela lutreolina,0,0,0,100,0,0,0,0,Carnivore,706.6
CARNIVORA,Mustelidae,Mustela nudipes,0,0,0,100,0,0,0,0,Carnivore,500
CARNIVORA,Mustelidae,Mustela nivalis,0,0,0,100,0,0,0,0,Carnivore,103.88
CARNIVORA,Mustelidae,Mustela frenata,0,0,0,100,0,0,0,0,Carnivore,147
CARNIVORA,Mustelidae,Mustela altaica,0,0,0,100,0,0,0,0,Carnivore,171
CARNIVORA,Mustelidae,Mustela lutreola,0,20,0,80,0,0,0,0,Carnivore,440
CARNIVORA,Mustelidae,Arctonyx collaris,0,50,0,20,0,0,20,10,Generalist,6356
CARNIVORA,Mustelidae,Eira barbara,0,0,0,90,0,0,0,10,Carnivore,3910.03
CARNIVORA,Mustelidae,Galictis cuja,0,20,0,60,0,0,0,20,Carnivore,1000
CARNIVORA,Mustelidae,Galictis vittata,0,20,0,60,0,0,0,20,Carnivore,3200
CARNIVORA,Mustelidae,Gulo gulo,0,0,0,80,0,0,0,20,Carnivore,17012.56
CARNIVORA,Mustelidae,Ictonyx striatus,0,40,0,60,0,0,0,0,Carnivore,1299.99
CARNIVORA,Mustelidae,Ictonyx libyca,0,40,0,60,0,0,0,0,Carnivore,2062.5
CARNIVORA,Mustelidae,Lyncodon patagonicus,0,0,0,100,0,0,0,0,Carnivore,225
CARNIVORA,Mustelidae,Martes flavigula,0,10,0,80,0,0,0,10,Carnivore,1842.5
CARNIVORA,Mustelidae,Mustela kathiah,0,0,0,100,0,0,0,0,Carnivore,208.08
CARNIVORA,Mustelidae,Martes gwatkinsii,0,0,0,80,20,0,0,0,Carnivore,2043
CARNIVORA,Mustelidae,Martes martes,0,0,0,60,0,0,0,40,Carnivore,1300
CARNIVORA,Mustelidae,Martes melampus,0,30,0,30,0,0,0,40,Generalist,1000
CARNIVORA,Mustelidae,Martes pennanti,0,0,0,100,0,0,0,0,Carnivore,4000
CARNIVORA,Mustelidae,Martes zibellina,10,0,0,80,0,0,0,10,Carnivore,1130
CARNIVORA,Mustelidae,Martes americana,0,10,0,70,0,0,0,20,Carnivore,1250
CARNIVORA,Mustelidae,Meles meles,10,20,0,40,0,0,10,20,Generalist,13000
CARNIVORA,Mustelidae,Mellivora capensis,0,20,0,70,0,0,10,0,Carnivore,8500
CARNIVORA,Mustelidae,Melogale everetti,0,40,0,30,0,0,0,30,Generalist,1500
CARNIVORA,Mustelidae,Melogale moschata,0,40,0,30,0,0,0,30,Generalist,805.25
CARNIVORA,Mustelidae,Melogale orientalis,0,40,0,30,0,0,0,30,Generalist,2000
CARNIVORA,Mustelidae,Melogale personata,0,40,0,30,0,0,0,30,Generalist,1702.5
CARNIVORA,Mustelidae,Neovison vison,0,10,0,90,0,0,0,0,Carnivore,1150
CARNIVORA,Mustelidae,Poecilogale albinucha,0,10,0,90,0,0,0,0,Carnivore,340
CARNIVORA,Mustelidae,Taxidea taxus,0,10,0,90,0,0,0,0,Carnivore,7107.55
CARNIVORA,Mustelidae,Vormela peregusna,0,0,0,100,0,0,0,0,Carnivore,450.38
CARNIVORA,Mustelidae,Aonyx capensis,0,80,0,20,0,0,0,0,Insectivore,18999.84
CARNIVORA,Mustelidae,Aonyx cinerea,0,80,0,20,0,0,0,0,Insectivore,3527.59
CARNIVORA,Mustelidae,Hydrictis maculicollis,0,10,0,90,0,0,0,0,Carnivore,4180.53
CARNIVORA,Mustelidae,Lontra provocax,0,50,0,50,0,0,0,0,Generalist,7499.98
CARNIVORA,Mustelidae,Lontra canadensis,0,0,0,100,0,0,0,0,Carnivore,8087.42
CARNIVORA,Mustelidae,Lontra longicaudis,0,10,0,90,0,0,0,0,Carnivore,6554.96
CARNIVORA,Mustelidae,Lutra sumatrana,0,30,0,70,0,0,0,0,Carnivore,5500
CARNIVORA,Mustelidae,Lutra lutra,0,30,0,70,0,0,0,0,Carnivore,8785.14
CARNIVORA,Mustelidae,Lutrogale perspicillata,0,30,0,70,0,0,0,0,Carnivore,9483.33
CARNIVORA,Mustelidae,Pteronura brasiliensis,0,40,0,60,0,0,0,0,Carnivore,23999.93
CARNIVORA,Mustelidae,Martes foina,0,0,0,70,0,0,10,20,Carnivore,1540.8
RODENTIA,Myocastoridae,Myocastor coypus,0,0,0,0,0,0,100,0,Herbivore,6937.45
DASYUROMORPHIA,Myrmecobiidae,Myrmecobius fasciatus,0,100,0,0,0,0,0,0,Insectivore,471.5
